base,esquema,tipo,nombre,base_destino_postgresql,esquema_destino,sin_destino,sistemas_uso
catastro_gdl,informix,SP,rtn_param_out,padron_licencias,comun,NO,
catastro_gdl,informix,SP,rtnparamtypes_send,padron_licencias,comun,NO,
catastro_gdl,informix,SP,rtreerootbb,padron_licencias,comun,NO,
catastro_gdl,informix,SP,saldos2011rec,padron_licencias,comun,NO,
catastro_gdl,informix,SP,saldos2012rec,padron_licencias,comun,NO,
catastro_gdl,informix,SP,schema_auto_increment,padron_licencias,comun,NO,
catastro_gdl,informix,SP,schema_bufflen,padron_licencias,comun,NO,
catastro_gdl,informix,SP,schema_case_sensitive,padron_licencias,comun,NO,
catastro_gdl,informix,SP,schema_charlen,padron_licencias,comun,NO,
catastro_gdl,informix,SP,schema_coltypename,padron_licencias,comun,NO,
catastro_gdl,informix,SP,schema_datetype,padron_licencias,comun,NO,
catastro_gdl,informix,SP,schema_db2ids,padron_licencias,comun,NO,
catastro_gdl,informix,SP,schema_funccol_type,padron_licencias,comun,NO,
catastro_gdl,informix,SP,schema_ids2db2,padron_licencias,comun,NO,
catastro_gdl,informix,SP,schema_isautoincr,padron_licencias,comun,NO,
catastro_gdl,informix,SP,schema_isnullable,padron_licencias,comun,NO,
catastro_gdl,informix,SP,schema_keywords,padron_licencias,comun,NO,
catastro_gdl,informix,SP,schema_nullable,padron_licencias,comun,NO,
catastro_gdl,informix,SP,schema_numprecradix,padron_licencias,comun,NO,
catastro_gdl,informix,SP,schema_numscale,padron_licencias,comun,NO,
catastro_gdl,informix,SP,schema_precision,padron_licencias,comun,NO,
catastro_gdl,informix,SP,schema_searchable,padron_licencias,comun,NO,
catastro_gdl,informix,SP,schema_unsigned_attribute,padron_licencias,comun,NO,
catastro_gdl,informix,SP,seclabel_by_comp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,seclabel_by_name,padron_licencias,comun,NO,
catastro_gdl,informix,SP,seclabel_to_char,padron_licencias,comun,NO,
catastro_gdl,informix,SP,seclabelinput,padron_licencias,comun,NO,
catastro_gdl,informix,SP,seclabeloutput,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sel_adeudospred,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sel_adeudospred1,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sel_quitadpp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,seleccion_folioscarta,padron_licencias,comun,NO,
catastro_gdl,informix,SP,send,padron_licencias,comun,NO,
catastro_gdl,informix,SP,send,padron_licencias,comun,NO,
catastro_gdl,informix,SP,send,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sensitive_update,padron_licencias,comun,NO,
catastro_gdl,informix,SP,set_sysbacklcs,padron_licencias,comun,NO,
catastro_gdl,informix,SP,set_sysbacksegrev,padron_licencias,comun,NO,
catastro_gdl,informix,SP,set_sysbacksegrev,padron_licencias,comun,NO,
catastro_gdl,informix,SP,set_sysbacktram,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sha_beginscan,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sha_close,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sha_create,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sha_delete,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sha_getbyid,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sha_getnext,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sha_insert,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sha_open,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sha_rescan,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sha_scancost,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sha_update,padron_licencias,comun,NO,
catastro_gdl,informix,SP,shash_beginscan,padron_licencias,comun,NO,
catastro_gdl,informix,SP,shash_close,padron_licencias,comun,NO,
catastro_gdl,informix,SP,shash_create,padron_licencias,comun,NO,
catastro_gdl,informix,SP,shash_delete,padron_licencias,comun,NO,
catastro_gdl,informix,SP,shash_drop,padron_licencias,comun,NO,
catastro_gdl,informix,SP,shash_endscan,padron_licencias,comun,NO,
catastro_gdl,informix,SP,shash_getnext,padron_licencias,comun,NO,
catastro_gdl,informix,SP,shash_insert,padron_licencias,comun,NO,
catastro_gdl,informix,SP,shash_open,padron_licencias,comun,NO,
catastro_gdl,informix,SP,shash_rescan,padron_licencias,comun,NO,
catastro_gdl,informix,SP,shash_scancost,padron_licencias,comun,NO,
catastro_gdl,informix,SP,shash_update,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sourcetype_colnum,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_48_adeudos_detalle_10,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_48_adeudos_detalle_10a,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_48_integra_pago_teso,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_actualizar_cve_avaluos_valores,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_actualizar_licencia,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_ajuste_bcocarga1,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_ajuste_linea,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_ajuste_linea,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_altarpp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_altregpropctrl,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_aprobado_bbva_automata,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_aprovado_bbva_automata,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_benef_transp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_bf_prescrip_auto,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_bitacora_lic_logout,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_cambio_valoremin,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_cambioperfildeusuario,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_cance_descto_ley_auto,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_chgreqidcat,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_chgreqidcat2,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_chgreqidcat3,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_chk_ubic,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_cierre_periodo_descrec,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_claudia,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_compara_cta_cat,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_cons_descrec,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_cons_detsal_sindescto,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_cons_detsal_sindesctomul,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_cons_predio_bit,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_ctaxidentificar,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_cuentas_cotizar,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_cuentas_cotizarbf,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_del_descto_dupli,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_exc_refrendo,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_getdesctolic,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_gisinnva_recaudado_predial,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_incorporacion,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_ins_ctasbloqh,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_integridad_cat_ubic,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_integridad_kpagos_afec2020,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_lic_autpago,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_lic_pagoparcial,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_mandaarchivo,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_mod_req_dobles,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_multas_calificadas,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_multasvigentes,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_noreq,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_noreqxinconf,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_notpredbf,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_notpredbf_gast,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_notpredbf_gast2,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_permisos_usuario_ingresos,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_practicareq,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_practicareq,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_practicareq,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_predial_buenfin,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_predial_cancel_buenfin,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_predial_diferencias_valmas2022_enero,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_predial_diferencias_valmas2022_enero_2,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_presc_nvo01,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_presc_nvo02,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_principal,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_proy_pago_05,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_reca_prepago_qry01,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_recaudado_predial1,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_recaudado_predial3,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_recaudado_predial4,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_rep_cargaarchivoxadeudo,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_repar_compro_1,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_repar_compro_2,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_repar_compro_3,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp_valmas2023_comprobantes,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp16_licenciagiro,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_call_getsaldo,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_call_gettransnotaria,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_call_pago_teso,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_cancelvencidas,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_chcred,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_countloggedevent,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_create_tp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getactos,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getadquiriente,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getadquirientes,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getapptp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getava_esgn,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getavaluos,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getavas,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getcalle,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getcalles,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getcalles,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getcalles,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getcontribs,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getcta,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getctacve,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getdatoscont,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getdatosnotario,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getdatosnotarioapp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getdictamenes,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getdocumentos,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getedocivil,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getedos,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getinfopagos,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getintentospago,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getmpios,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getnotario,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getpaises,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getpoblaciones,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getprops,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getsaldo,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getsaldo,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_gettipoprop,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_gettransmision,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_gettransmitente,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_gettransmitentes,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_gettransnotaria,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getvalava,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_getverif,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_insinconf,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_linea_captura,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_lockuser,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_logevent,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_sendtp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_update_tp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_updatemetodopago,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_verifuser,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp48_vusr,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_activatecard,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_chkabstencion,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_chkpymt,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_chkunavid,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_chkunavidanystatus,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_cleancons,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_cleaniesp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_countbycvecat,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_countloggedevent,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_countpendientes,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_delavas,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_delimgava,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getavaluo,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getavaluosperito,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getavaluosusrcat,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getavaluousrscat,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getcalles,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getcert,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getcolonias,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getcons,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getcta,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getcvecta,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getefirma,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getiesp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getimgpth,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getimgsava,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getpagos_recibos_erp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getpagostarjetas,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getperito,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getrecseccta,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getseguimiento,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getuseractivecards,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getusos,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getusrdetails,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getusuariocat,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_getvalcons,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_insavaext,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_insconstruc,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_insefirma,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_insfotosava,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_insiesp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_insinconf,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_insresponsepago,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_insresponsepagoa,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_lockcard,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_lockuser,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_logevent,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_unlockcard,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_updateappavasent,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_updateavaluo,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_updateperito,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_updatepwd,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_updateusrdetails,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_userev,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp49_vusr,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp55_getconstruc,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp55_getpredio,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp55_getprediosdom,padron_licencias,comun,NO,
catastro_gdl,informix,SP,sp59_actaulizar,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spbita_descrectrans,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spbita_imptranco,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spbita_tranco,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spcg_bita_valores,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spd_13_insextra_admin,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spd_afec_banorte_st3,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spd_bajadesctosrec,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spd_bajadesctosrec2,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spd_bajadesctosrec3,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spd_get_avancereq,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spd_getmens_convenio,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spd_marcapagado,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spd_mtto_convenios,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spd_pagpredkio3,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spd_pagpredkiosco,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spd_pagpredkiosco_ant,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spd_ultimo_dia_mes,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spd_updreasigna,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spd_verificadesctosrec,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spdbloqval,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spdiligenciacel,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spfacele_cons,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spfacele_trans_abc,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spget_anun_adeudoxayo,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spget_bimestre,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spget_lic_adeudos,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spget_lic_adeudosx,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spget_lic_adeudotot,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spget_lic_concentrado,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spget_lic_convenc,padron_licencias,comun,NO,
catastro_gdl,informix,SP,spget_lic_convpag,padron_licencias,comun,NO,
